premium	name	response_letter_required	city	latitude	longtitude	raw	experience	schedule	employment	skills	has_test	employer	salary_from	salary_to	gross	currency
False	Системный администратор	False	N/A	N/A	N/A	N/A	От 3 до 6 лет	Полный день	Полная занятость	Умение работать в коллективе_Service Desk_Продвинутый пользователь ПК_Телефония_Сетевые технологии_MS SQL_DNS_Active Directory_RDP_DHCP_Windows Server 2012_WSUS_IIS_Zabbix	False	Компания с государственным участием.		140000.0	True	RUR
False	Системный администратор	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Windows 7_Локальные сети_Mac Os_VLAN_Системы мониторинга сетей	False	ЧЕТЫРЕ ЛАПЫ, Сеть зоомагазинов	90000.0	110000.0	False	RUR
False	Инженер по системам информационной безопасности	False	Екатеринбург	56.853247	60.615117	Екатеринбург, Луначарского, 36	От 1 года до 3 лет	Полный день	Полная занятость	Информационная безопасность_IDS_IPS_NGFW_WAF_VPN	False	Астерит	60000.0	80000.0	False	RUR
False	Программист 1С	False	Челябинск	55.174121	61.410683	Челябинск, улица Свободы, 2	От 1 года до 3 лет	Полный день	Полная занятость	1С: Бухгалтерия и склад_1С программирование_1С: Управление Производственным Предприятием_Обновление конфигурации 1С_Администрирование_Создание конфигурации 1С_1C: Предприятие	False	ТД Богатовъ	100000.0		False	RUR
False	Разработчик по оптимизации бизнес-процессов (Python)	True	Москва	55.790934	37.655778	Москва, 1-я Рыбинская улица, 3А	От 1 года до 3 лет	Полный день	Полная занятость	Python_RPA	False	ДИКСИ, группа компаний		90000.0	True	RUR
False	Ведущий инженер программист АСУТП	False	Красноярск	55.97949	92.91761	Красноярск, улица Мусоргского, 15	От 1 года до 3 лет	Полный день	Полная занятость	Автоматизация технологических процессов_Разработка инструкций_Автоматизация_Автоматизация производства_АСУ	False	Комбинат Волна		57000.0	False	RUR
False	Программист 1С / Ведущий программист 1С	False	N/A	N/A	N/A	N/A	Более 6 лет	Полный день	Полная занятость	1С программирование	False	ФРЕШФУДСИСТЕМ	150000.0		False	RUR
False	Программист	False	Воронеж	51.70778	39.179087	Воронеж, Московский проспект, 97	От 1 года до 3 лет	Полный день	Полная занятость	Администрирование сайтов_HTML_Английский язык_Коммуникабельность_PHP_API_FTP_HTML-верстка	False	Интернет-холдинг Интербиз	40000.0		False	RUR
False	Арт-директор в караоке	False	Москва	55.705042	37.639824	Москва, Автозаводская улица, 18	От 1 года до 3 лет	Полный день	Полная занятость	Пользователь ПК_Организация мероприятий_Работа в команде_Организаторские навыки_Грамотная речь	False	Боллерс	60000.0	100000.0	False	RUR
False	Специалист по информационной безопасности	False	Санкт-Петербург	60.024792	30.390581	Санкт-Петербург, улица Вавиловых, 14	От 1 года до 3 лет	Полный день	Полная занятость	Пользователь ПК_Ведение документации_Умение работать в команде_Работа с оргтехникой_Навыки составления отчетности_Информационная безопасность_защита информации	False	СПб ГБУЗ Елизаветинская больница	70000.0		True	RUR
