premium	name	response_letter_required	city	latitude	longtitude	raw	experience	schedule	employment	skills	has_test	employer	salary_from	salary_to	gross	currency
False	Оператор станков с программным управлением	False	N/A	N/A	N/A	N/A	От 3 до 6 лет	Полный день	Полная занятость	Многофункциональность	False	АО НИТИ им. П.И. Снегирева	50000	70000	True	RUR
False	Системный администратор	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость		False	АСТЕЙС	35000		True	RUR
False	Инженер по ремонту техники	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость	Пользователь ПК_Ремонт ПК_Грамотная речь_Работа в команде_Техническое обслуживание_Гарантийное обслуживание_Сервисное обслуживание_Ремонт техники_Ремонт бытовой техники_Электроника_Ремонт электроники	False	Сеть магазинов цифровой и бытовой техники DNS	63000	73500	True	RUR
False	Старший менеджер по маркетингу и аналитике	False	Санкт-Петербург	59.807373	30.314575	Санкт-Петербург, Стартовая улица, 8	От 1 года до 3 лет	Полный день	Полная занятость	Аналитическое мышление_MS PowerPoint_Аналитика_Деловая коммуникация_Анализ данных_Excel_QlikView_Программы лояльности_Программы лояльности для клиентов	False	Деловые Линии	80500	115000	True	RUR
False	Специалист ИТ/ системный администратор (сервисный инженер)	False	Тула	54.173316	37.625954	Тула, Рогожинская улица, 18	От 1 года до 3 лет	Полный день	Полная занятость	Ремонт ПК_Техническое обслуживание_Пользователь ПК_Настройка ПК	False	МАСТ	60000		True	RUR
False	Аналитик-консультант 1С ERP (регламентированный учет)	False					От 1 года до 3 лет	Полный день	Полная занятость	Разработка технических заданий_Разработка инструкций_ERP	False	Аспект	100000	150000	False	RUR
False	Выпускающий механик (МЦК Хорошево)	False	Москва	55.777925	37.520438	Москва, Хорошёвское шоссе, 84к1	От 1 года до 3 лет	Полный день	Полная занятость	Пользователь ПК_Умение работать в команде_Охрана труда и техника безопасности_Ведение документации	False	СИТИЛИНК	65000		False	RUR
False	Оператор станка (МДФ)	False	Челябинск	55.191269	61.332593	Челябинск, улица Молодогвардейцев	Нет опыта	Полный день	Полная занятость	Деревообработка_Ответственность	False	Дверная Линия	33000	35000	False	RUR
False	Системный администратор	False	Санкт-Петербург	59.884275	30.364153	Санкт-Петербург, улица Салова, 63	От 1 года до 3 лет	Полный день	Полная занятость	Работа в команде_Грамотная речь_Грамотность_Работа в условиях многозадачности_Проектирование ЛВС_L2 VPN_L3 VPN_Высокие коммуникативные навыки	False	СПб ГБПОУ Академия транспортных технологий	50000		True	RUR
False	Сервисный инженер	False	N/A	N/A	N/A	N/A	От 3 до 6 лет	Полный день	Полная занятость	Ремонт ПК_Техническое обслуживание_3 группа по электробезопасности_Техническая эксплуатация_Работа с ТМЦ	False	Сфера Менеджмент	60000		False	RUR
False	Шлифовщик	False	N/A	N/A	N/A	N/A	От 1 года до 3 лет	Полный день	Полная занятость		False	Калашников	50000		False	RUR
